date,momentum_value,momentum_cash
2024-08-28,1433726.8208901603,112949.37706343376
2024-08-29,1461305.3049092153,112949.37706343376
2024-08-30,1451232.120085538,112949.37706343376
2024-09-02,1431678.124495315,112949.37706343376
2024-09-03,1407609.523905383,112949.37706343376
2024-09-04,1412851.5110667245,112949.37706343376
2024-09-05,1413235.277592341,112949.37706343376
2024-09-06,1419858.1148005254,112949.37706343376
2024-09-09,1395280.1223600595,112949.37706343376
2024-09-10,1380470.3026963384,112949.37706343376
2024-09-11,1372511.8979945853,112949.37706343376
2024-09-12,1349507.4301819396,112949.37706343376
2024-09-13,1375550.4251705478,112949.37706343376
2024-09-16,1386666.515318083,112949.37706343376
2024-09-17,1399921.2548079425,112949.37706343376
2024-09-18,1387783.5561642316,112949.37706343376
2024-09-19,1411793.6690157084,112949.37706343376
2024-09-20,1430983.7726338217,112949.37706343376
2024-09-23,1453114.6835085815,112949.37706343376
2024-09-25,1449032.4735548506,112949.37706343376
2024-09-26,1472846.1390778474,112949.37706343376
2024-09-27,1493224.8484593043,112949.37706343376
2024-09-30,1479104.916790741,112949.37706343376
2024-10-01,1491514.712879533,46523.58460035283
2024-10-02,1496562.6657091537,46523.58460035283
2024-10-03,1501733.559182725,46523.58460035283
2024-10-04,1502855.2148171063,46523.58460035283
2024-10-07,1498780.0909571284,46523.58460035283
2024-10-08,1463316.8899370532,46523.58460035283
2024-10-09,1449443.7373764196,46523.58460035283
2024-10-10,1454140.2790190864,46523.58460035283
2024-10-11,1452906.6926691101,46523.58460035283
2024-10-14,1446481.7409357463,46523.58460035283
2024-10-15,1456085.6255791828,46523.58460035283
2024-10-16,1482474.9816727971,46523.58460035283
2024-10-17,1505093.6677469092,46523.58460035283
2024-10-18,1505467.078829291,46523.58460035283
2024-10-21,1523331.019771112,46523.58460035283
2024-10-22,1518219.1248656497,46523.58460035283
2024-10-23,1505998.8934799365,46523.58460035283
2024-10-24,1502862.6302440707,46523.58460035283
2024-10-25,1465102.7992098888,46523.58460035283
2024-10-28,1448297.6935624685,46523.58460035283
2024-10-29,1445468.7039736158,46523.58460035283
2024-10-30,1459020.8107140071,46523.58460035283
2024-10-31,1435065.194075509,46523.58460035283
2024-11-01,1450432.1669141182,46523.58460035283
2024-11-04,1440137.6116184625,46523.58460035283
2024-11-05,1437084.9944774944,46523.58460035283
2024-11-06,1447644.3074951377,46523.58460035283
2024-11-07,1455632.28333386,46523.58460035283
2024-11-08,1451856.0919320567,46523.58460035283
2024-11-11,1410540.8601610737,46523.58460035283
2024-11-12,1384569.4789958447,46523.58460035283
2024-11-13,1398665.8603300392,46523.58460035283
2024-11-14,1384703.5342327799,46523.58460035283
2024-11-15,1390847.5878700712,46523.58460035283
2024-11-18,1405845.4030707467,46523.58460035283
2024-11-19,1423629.0166768837,46523.58460035283
2024-11-20,1394502.194858451,46523.58460035283
2024-11-21,1341431.2025031412,46523.58460035283
2024-11-22,1374638.2761627121,46523.58460035283
2024-11-25,1366764.1411073487,46523.58460035283
2024-11-26,1356357.1968982953,46523.58460035283
2024-11-27,1335329.1464381628,46523.58460035283
2024-11-28,1333636.0142284425,46523.58460035283
2024-11-29,1358131.7145815392,46523.58460035283
2024-12-02,1327602.7514070421,46523.58460035283
2024-12-03,1338067.570327273,46523.58460035283
2024-12-04,1325230.3069629981,46523.58460035283
2024-12-05,1343654.5495951148,46523.58460035283
2024-12-06,1358222.4081610423,46523.58460035283
2024-12-09,1358045.733403104,46523.58460035283
2024-12-10,1344672.1824936972,46523.58460035283
2024-12-11,1321113.5341322243,46523.58460035283
2024-12-12,1321961.0937651813,46523.58460035283
2024-12-13,1310977.0478869418,46523.58460035283
2024-12-17,1287085.5604447676,46523.58460035283
2024-12-18,1281720.906666658,46523.58460035283
2024-12-19,1283607.7999231436,46523.58460035283
2024-12-20,1292168.5779741316,46523.58460035283
2024-12-23,1291474.4142587886,46523.58460035283
2024-12-24,1294415.5866112155,46523.58460035283
2024-12-27,1280754.8353759348,46523.58460035283
2024-12-30,1289982.244211754,46523.58460035283
2024-12-31,1319671.3716859093,46523.58460035283
2025-01-02,1325583.6985767616,105035.24404384458
2025-01-03,1335768.2949091808,105035.24404384458
2025-01-06,1329842.593892239,105035.24404384458
2025-01-07,1322592.108302965,105035.24404384458
2025-01-08,1324403.940754915,105035.24404384458
2025-01-09,1329536.3871899846,105035.24404384458
2025-01-10,1180397.4630469256,105035.24404384458
2025-01-13,1350440.7586034078,105035.24404384458
2025-01-14,1348240.2030290444,105035.24404384458
2025-01-15,1344241.0923052945,105035.24404384458
2025-01-16,1346120.6393220155,105035.24404384458
2025-01-17,1332359.4349772853,105035.24404384458
2025-01-20,1330352.835546501,105035.24404384458
2025-01-21,1320717.215992175,105035.24404384458
2025-01-22,1324142.555976252,105035.24404384458
2025-01-23,1297917.4286086208,105035.24404384458
2025-01-24,1306036.4203314683,105035.24404384458
2025-01-27,1298209.7500270242,105035.24404384458
2025-01-28,1275232.8591917916,105035.24404384458
2025-01-29,1303354.730065224,105035.24404384458
2025-01-30,1336267.1196511383,105035.24404384458
2025-01-31,1326268.6937057746,105035.24404384458
2025-02-03,1311626.5037742895,105035.24404384458
2025-02-04,1320890.9753004573,105035.24404384458
2025-02-05,1324036.3205943278,105035.24404384458
2025-02-06,1319939.8642343609,105035.24404384458
2025-02-07,1320223.6355937086,105035.24404384458
2025-02-10,1311348.9043906915,105035.24404384458
2025-02-11,1279416.5717668089,105035.24404384458
2025-02-12,1268898.4000331713,105035.24404384458
2025-02-13,1291515.1500549729,105035.24404384458
2025-02-14,1311645.8021863971,105035.24404384458
2025-02-17,1331255.124804151,105035.24404384458
2025-02-18,1311656.1897460015,105035.24404384458
2025-02-19,1327052.8233744164,105035.24404384458
2025-02-20,1333371.3919136224,105035.24404384458
2025-02-21,1327033.2239387003,105035.24404384458
2025-02-24,1307897.0771409024,105035.24404384458
2025-02-25,1314713.017185137,105035.24404384458
2025-02-26,1314003.035852864,105035.24404384458
2025-02-27,1293493.1173127028,105035.24404384458
2025-02-28,1283917.4649474833,105035.24404384458
2025-03-03,1274046.595536759,105035.24404384458
2025-03-04,1281522.4686685128,105035.24404384458
2025-03-05,1280066.5119143922,105035.24404384458
2025-03-06,1282535.8867824033,105035.24404384458
2025-03-07,1282516.510849125,105035.24404384458
2025-03-10,1275854.6392048094,105035.24404384458
2025-03-11,1256170.0425800532,105035.24404384458
2025-03-12,1247172.4631837772,105035.24404384458
2025-03-13,1254663.757794585,105035.24404384458
2025-03-14,1268761.6054657716,105035.24404384458
2025-03-17,1286162.494840905,105035.24404384458
2025-03-18,1286104.4608681249,105035.24404384458
2025-03-19,1275451.3133771748,105035.24404384458
2025-03-20,1271091.0225035388,105035.24404384458
2025-03-24,1261705.9028265057,105035.24404384458
2025-03-25,1275854.8839638282,105035.24404384458
2025-03-26,1274287.1551409913,105035.24404384458
2025-03-27,1288130.043821136,105035.24404384458
2025-03-28,1303492.9829412259,105035.24404384458
2025-03-31,1300582.7006968947,105035.24404384458
2025-04-01,1289179.6090172948,39691.91461549797
2025-04-02,1302459.8291345325,39691.91461549797
2025-04-03,1259759.8048301926,39691.91461549797
2025-04-04,1227894.5153773658,39691.91461549797
2025-04-07,1210061.3745494008,39691.91461549797
2025-04-08,1242046.8545694335,39691.91461549797
2025-04-09,1210373.1925132421,39691.91461549797
2025-04-10,1242406.0917200763,39691.91461549797
2025-04-11,1270370.2001129417,39691.91461549797
2025-04-14,1264093.6540375948,39691.91461549797
2025-04-15,1297458.4226924228,39691.91461549797
2025-04-16,1292869.961000041,39691.91461549797
2025-04-17,1273835.911752391,39691.91461549797
2025-04-22,1273257.1149522224,39691.91461549797
2025-04-23,1287581.854229797,39691.91461549797
2025-04-24,1297140.0624419078,39691.91461549797
2025-04-25,1057120.770762658,39691.91461549797
2025-04-29,1334861.0368507404,39691.91461549797
2025-04-30,1345694.556987198,39691.91461549797
2025-05-02,1366943.861716744,39691.91461549797
2025-05-05,1356741.9016489133,39691.91461549797
2025-05-06,1381797.312841403,39691.91461549797
2025-05-07,1374954.6350683023,39691.91461549797
2025-05-08,1370335.4954933382,39691.91461549797
2025-05-09,1397360.110737877,39691.91461549797
2025-05-12,1428682.9859368983,39691.91461549797
2025-05-13,1438628.1431431305,39691.91461549797
2025-05-14,1334540.2384163516,39691.91461549797
2025-05-15,1339449.0263281642,39691.91461549797
2025-05-16,1381826.083938392,39691.91461549797
2025-05-19,1370775.9694067538,39691.91461549797
2025-05-20,1397138.7939235354,39691.91461549797
2025-05-21,1406911.775482346,39691.91461549797
2025-05-22,1409597.3371072805,39691.91461549797
2025-05-23,1420660.715015751,39691.91461549797
2025-05-26,1544263.6400067622,39691.91461549797
2025-05-27,1529254.572432828,39691.91461549797
2025-05-28,1534621.601985183,39691.91461549797
2025-05-29,1565990.8356381273,39691.91461549797
2025-05-30,1547657.0386390402,39691.91461549797
2025-06-02,1559643.7218105646,39691.91461549797
2025-06-03,1550135.8685514599,39691.91461549797
2025-06-04,1569970.100551099,39691.91461549797
2025-06-05,1582961.7852175848,39691.91461549797
2025-06-06,1562623.1603636865,39691.91461549797
2025-06-09,1592300.950752755,39691.91461549797
2025-06-10,1576259.9360854307,39691.91461549797
2025-06-11,1538393.2847439502,39691.91461549797
2025-06-12,1498561.048296595,39691.91461549797
2025-06-13,1472543.143642384,39691.91461549797
2025-06-17,1460473.5661696,39691.91461549797
2025-06-18,1481223.1755035655,39691.91461549797
2025-06-19,1463430.0733833434,39691.91461549797
2025-06-20,1466707.975580649,39691.91461549797
2025-06-23,1470233.7553455995,39691.91461549797
2025-06-24,1483506.0095294965,39691.91461549797
2025-06-25,1493242.3459481746,39691.91461549797
2025-06-26,1490479.0880224148,39691.91461549797
2025-06-27,1483095.5876837836,39691.91461549797
2025-06-30,1508728.7806644472,39691.91461549797
2025-07-01,1534524.418093658,57802.72125486372
2025-07-02,1530895.7360726204,57802.72125486372
2025-07-03,1537349.9389969772,57802.72125486372
2025-07-04,1553915.9768279744,57802.72125486372
2025-07-07,1538478.0067348143,57802.72125486372
2025-07-08,1536008.1212272914,57802.72125486372
2025-07-09,1539141.5557681243,57802.72125486372
2025-07-10,1536212.0881967577,57802.72125486372
2025-07-11,1551008.327517665,57802.72125486372
2025-07-14,1540877.0186358716,57802.72125486372
2025-07-15,1550018.13283998,57802.72125486372
2025-07-16,1543158.904164818,57802.72125486372
2025-07-17,1547895.849278782,57802.72125486372
2025-07-18,1561732.6181560322,57802.72125486372
2025-07-21,1579801.3532607341,57802.72125486372
2025-07-22,1554438.2099305175,57802.72125486372
2025-07-23,1538731.9835313354,57802.72125486372
2025-07-24,1541869.2004002426,57802.72125486372
2025-07-25,1536311.6281087785,57802.72125486372
2025-07-28,1541828.5842135812,57802.72125486372
2025-07-29,1546678.3029869988,57802.72125486372
2025-07-30,1568364.9777433274,57802.72125486372
2025-07-31,1570279.3213998824,57802.72125486372
2025-08-01,1585758.6104346605,57802.72125486372
2025-08-04,1632517.9163982254,57802.72125486372
2025-08-05,1630370.9244173327,57802.72125486372
2025-08-06,1650109.320573704,57802.72125486372
2025-08-07,1641911.8263423264,57802.72125486372
2025-08-08,1659445.7557471036,57802.72125486372
2025-08-11,1650772.0480143325,57802.72125486372
2025-08-12,1655299.9306513553,57802.72125486372
2025-08-13,1644095.9435351563,57802.72125486372
2025-08-14,1696917.3415133369,57802.72125486372
2025-08-15,1702179.3493057725,57802.72125486372
2025-08-18,1699589.5495153905,57802.72125486372
2025-08-19,1691527.6497809684,57802.72125486372
2025-08-20,1659199.2409196272,57802.72125486372
2025-08-21,1682837.226740326,57802.72125486372
2025-08-22,1684393.6530970542,57802.72125486372
2025-08-25,1685358.9647274,57802.72125486372
2025-08-26,1656061.3571779921,57802.72125486372
2025-08-27,1621200.6913212466,57802.72125486372
2025-08-28,1593737.0133897983,57802.72125486372
2025-08-29,1609286.1601668345,57802.72125486372
2025-09-01,1630522.503929988,57802.72125486372
2025-09-02,1614922.9094965057,57802.72125486372
2025-09-03,1626217.3336591679,57802.72125486372
2025-09-04,1612466.2925959844,57802.72125486372
2025-09-05,1616196.5414490972,57802.72125486372
2025-09-08,1657168.91427502,57802.72125486372
2025-09-09,1647143.2426678445,57802.72125486372
2025-09-10,1660426.654855829,57802.72125486372
2025-09-11,1658833.8180463302,57802.72125486372
2025-09-12,1681774.7853480973,57802.72125486372
2025-09-15,1718816.3228143328,57802.72125486372
2025-09-16,1736319.431494721,57802.72125486372
2025-09-17,1789323.4607097977,57802.72125486372
2025-09-18,1766093.277146255,57802.72125486372
2025-09-19,1812801.289963136,57802.72125486372
2025-09-22,1797911.8830664647,57802.72125486372
2025-09-23,1788019.3092194288,57802.72125486372
2025-09-25,1781705.3397725227,57802.72125486372
2025-09-26,1772695.342549823,57802.72125486372
2025-09-29,1803703.652039143,57802.72125486372
2025-09-30,1804925.4846080171,57802.72125486372
2025-10-01,1791505.9508954892,3536.9724683539534
2025-10-02,1769094.4130553168,3536.9724683539534
2025-10-03,1812426.937952667,3536.9724683539534
2025-10-06,1813252.0056341074,3536.9724683539534
2025-10-07,1793746.5553129811,3536.9724683539534
2025-10-08,1853694.777076445,3536.9724683539534
2025-10-09,1801400.741318818,3536.9724683539534
2025-10-10,1811393.0652897416,3536.9724683539534
2025-10-13,1852180.6637978642,3536.9724683539534
2025-10-14,1847288.983593669,3536.9724683539534
2025-10-15,1845438.9771121002,3536.9724683539534
2025-10-16,1903687.5954953965,3536.9724683539534
2025-10-17,1812181.71329915,3536.9724683539534
2025-10-20,1823896.540827974,3536.9724683539534
2025-10-21,1759156.963890891,3536.9724683539534
2025-10-22,1728700.777071229,3536.9724683539534
2025-10-23,1766311.8144095112,3536.9724683539534
2025-10-24,1761081.5120439362,3536.9724683539534
2025-10-27,1682441.0706429966,3536.9724683539534
2025-10-28,1708068.421835732,3536.9724683539534
2025-10-29,1737140.7510127753,3536.9724683539534
2025-10-30,1757863.4941629067,3536.9724683539534
2025-10-31,1762408.0465964475,3536.9724683539534
2025-11-03,1784579.366833667,3536.9724683539534
2025-11-04,1732979.9707899734,3536.9724683539534
2025-11-05,1756476.5271912825,3536.9724683539534
2025-11-06,1811582.9636679727,3536.9724683539534
2025-11-07,1786945.1452145588,3536.9724683539534
2025-11-10,1825146.9280896953,3536.9724683539534
2025-11-11,1856216.532455185,3536.9724683539534
2025-11-12,1876240.8190254497,3536.9724683539534
2025-11-13,1885078.2173971522,3536.9724683539534
2025-11-14,1859363.3936177122,3536.9724683539534
2025-11-17,1875847.1985581277,3536.9724683539534
2025-11-18,1848403.6967079493,3536.9724683539534
2025-11-19,1905450.0081499077,3536.9724683539534
2025-11-20,1901539.501198016,3536.9724683539534
2025-11-21,1856835.3999854287,3536.9724683539534
2025-11-24,1877599.389102855,3536.9724683539534
2025-11-25,1887400.9171273564,3536.9724683539534
2025-11-26,1934572.8722835688,3536.9724683539534
2025-11-27,1919145.6220565669,3536.9724683539534
2025-11-28,1978585.62997341,3536.9724683539534
2025-12-01,1994490.0335085301,3536.9724683539534
2025-12-02,1964544.0666235534,3536.9724683539534
2025-12-03,2003041.3358686771,3536.9724683539534
2025-12-04,1959792.1884235283,3536.9724683539534
2025-12-05,2004992.3320191298,3536.9724683539534
2025-12-08,1979592.8846472723,3536.9724683539534
2025-12-09,2029099.4088390593,3536.9724683539534
2025-12-10,2037841.2494394737,3536.9724683539534
2025-12-11,2075220.7378712113,3536.9724683539534
2025-12-12,2148966.376027081,3536.9724683539534
2025-12-15,2107267.692234114,3536.9724683539534
2025-12-17,2131316.6781171337,3536.9724683539534
2025-12-18,2150693.68151635,3536.9724683539534
2025-12-19,2192536.4827963985,3536.9724683539534
2025-12-22,2306293.907296465,3536.9724683539534
2025-12-23,2407814.0796165713,3536.9724683539534
2025-12-24,2451614.7899167393,3536.9724683539534
2025-12-29,2395806.7325085886,3536.9724683539534
2025-12-30,2437723.7529059397,3536.9724683539534
2025-12-31,2439104.9654668793,3536.9724683539534
2026-01-02,2426710.956418192,136944.8262403847
2026-01-05,2433583.8640864557,136944.8262403847
2026-01-06,2486163.604661438,136944.8262403847
2026-01-07,2415842.5072967988,136944.8262403847
2026-01-08,2076185.569018368,136944.8262403847
2026-01-09,2191247.8749889405,136944.8262403847
2026-01-12,2246552.8808681117,136944.8262403847
2026-01-13,2232256.828672963,136944.8262403847
2026-01-14,2220618.888846335,136944.8262403847
2026-01-15,2142558.3001222587,136944.8262403847
2026-01-16,2147002.673584659,136944.8262403847
2026-01-19,2173343.5912936046,136944.8262403847
2026-01-20,2219449.3740886017,136944.8262403847
2026-01-21,2210271.25415578,136944.8262403847
2026-01-22,2159784.9223326007,136944.8262403847
2026-01-23,2241703.390888112,136944.8262403847
2026-01-26,2337131.152341689,136944.8262403847
2026-01-27,2264027.5913528823,136944.8262403847
2026-01-28,2378549.978267915,136944.8262403847
2026-01-29,2354217.411144559,136944.8262403847
2026-01-30,2132880.509202751,136944.8262403847
2026-02-02,2043320.4987937834,136944.8262403847
2026-02-03,2095000.2518145887,136944.8262403847
2026-02-04,2152459.1162794367,136944.8262403847
2026-02-05,2056905.81110509,136944.8262403847
2026-02-06,2105806.211459863,136944.8262403847
2026-02-09,2121076.907720157,136944.8262403847
2026-02-10,2137854.359692768,136944.8262403847
2026-02-11,2180759.1517692585,136944.8262403847
2026-02-12,2178505.748784107,136944.8262403847
2026-02-13,2142105.525156144,136944.8262403847
2026-02-16,2136590.37596249,136944.8262403847
2026-02-17,2066012.6170026923,136944.8262403847
2026-02-18,2163344.7209866904,136944.8262403847
2026-02-19,2156071.4912445876,136944.8262403847
2026-02-20,2230810.288967831,136944.8262403847
2026-02-23,2308353.641119237,136944.8262403847
2026-02-24,2286138.654087111,136944.8262403847
2026-02-25,2348267.0821968373,136944.8262403847
2026-02-26,2301410.864674122,136944.8262403847
2026-02-27,2363889.800067052,136944.8262403847
2026-03-02,2357432.425753983,136944.8262403847
2026-03-03,2150752.76768547,136944.8262403847
2026-03-04,2174221.3039987446,136944.8262403847
2026-03-05,2151892.690015341,136944.8262403847
2026-03-06,2074087.1284258526,136944.8262403847
2026-03-09,2105875.4639314134,136944.8262403847
2026-03-10,2166328.2733664038,136944.8262403847
2026-03-11,2105505.1634264346,136944.8262403847
2026-03-12,2098201.777710139,136944.8262403847
2026-03-13,1995726.0738818578,136944.8262403847
2026-03-16,2028801.7644932522,136944.8262403847
2026-03-17,2040291.7084874269,136944.8262403847
2026-03-18,1930791.2552021306,136944.8262403847
2026-03-19,1800488.5542455385,136944.8262403847
2026-03-20,1790848.9026987674,136944.8262403847
2026-03-23,1799710.8747875795,136944.8262403847
2026-03-24,1826847.3889236848,136944.8262403847
2026-03-25,1888421.4575869727,136944.8262403847
2026-03-26,1860743.517962598,136944.8262403847
2026-03-27,1852567.2999053702,136944.8262403847
2026-03-30,1893513.9702073443,136944.8262403847
2026-03-31,1937217.4373328686,136944.8262403847
2026-04-01,2027473.2127220095,4412.027463045524
2026-04-02,2001682.6474226015,4412.027463045524
2026-04-07,1979919.3844340541,4412.027463045524
2026-04-08,2090294.2898397085,4412.027463045524
2026-04-09,2075641.2412638136,4412.027463045524
2026-04-10,2085898.6012994042,4412.027463045524
2026-04-13,2078351.8220792841,4412.027463045524
2026-04-14,2132924.2610910595,4412.027463045524
2026-04-15,2126655.3644674565,4412.027463045524
2026-04-16,2087256.4478957031,4412.027463045524
2026-04-17,2193283.6516360478,4412.027463045524
2026-04-20,2152639.8548179585,4412.027463045524
2026-04-21,2081678.370701059,4412.027463045524
2026-04-22,2078389.433530237,4412.027463045524
2026-04-23,1986886.251598796,4412.027463045524
2026-04-24,2015342.9782940648,4412.027463045524
2026-04-28,1901747.3220834022,4412.027463045524
2026-04-29,1845860.6336621183,4412.027463045524
2026-04-30,1921712.817877437,4412.027463045524
2026-05-04,1921151.1825433862,4412.027463045524
2026-05-05,1936900.6956730376,4412.027463045524
2026-05-06,2060435.5033492674,4412.027463045524
2026-05-07,2116225.225059312,4412.027463045524
2026-05-08,2088438.06428964,4412.027463045524
2026-05-11,2100848.4413266503,4412.027463045524
2026-05-12,2060971.5113155567,4412.027463045524
2026-05-13,2070197.8415070088,4412.027463045524
2026-05-14,2048358.2485645479,4412.027463045524
2026-05-15,1719993.9770547764,4412.027463045524
